customer_id,age,gender,city,tenure_months,avg_order_value,total_orders,last_purchase_days_ago,support_tickets,subscription_type,churn
275312,68,Female,Chennai,9,7017,262,501,15,Silver,0
275313,49,Male,Kolkata,81,2115,209,47,9,Gold,0
275314,38,Female,Hyderabad,41,5087,396,659,39,Basic,0
275315,47,Female,Hyderabad,77,2904,90,364,14,Basic,0
275316,24,Female,Mumbai,98,5793,243,69,35,Basic,0
275317,55,Female,Delhi,42,5752,277,17,45,Basic,1
275318,29,Female,Pune,38,3787,185,462,41,Basic,0
275319,45,Female,Hyderabad,41,8104,274,24,2,Basic,0
275320,31,Male,Chennai,84,250,302,692,12,Silver,1
275321,24,Female,Pune,97,6484,310,575,31,Gold,0
275322,34,Female,Kolkata,8,921,468,458,6,Silver,0
275323,40,Male,Kolkata,26,4690,411,662,9,Silver,0
275324,30,Female,Chennai,36,1578,362,476,32,Basic,1
275325,37,Female,Chennai,35,3118,376,0,25,Basic,0
275326,22,Female,Delhi,10,6329,230,139,1,Gold,0
275327,23,Female,Bangalore,103,2923,336,14,3,Platinum,0
275328,30,Male,Pune,10,8941,69,463,17,Gold,1
275329,59,Male,Kolkata,94,7794,99,33,19,Gold,0
275330,20,Female,Pune,49,707,91,223,31,Basic,1
275331,48,Male,Chennai,116,8806,361,54,15,Basic,0
275332,20,Female,Bangalore,63,9872,19,496,37,Basic,0
275333,25,Male,Pune,52,2614,471,521,36,Basic,0
275334,24,Female,Chennai,11,9835,445,448,12,Basic,0
275335,67,Female,Chennai,89,5740,313,365,15,Silver,0
275336,63,Male,Pune,49,3017,376,324,41,Silver,0
275337,24,Female,Hyderabad,56,4636,485,472,25,Platinum,1
275338,28,Female,Kolkata,40,4720,306,42,2,Silver,0
275339,41,Male,Bangalore,12,3946,238,210,33,Basic,1
275340,38,Male,Pune,111,6071,216,624,7,Gold,0
275341,37,Female,Pune,108,8277,192,246,14,Basic,0
275342,46,Male,Hyderabad,39,6166,164,421,38,Basic,0
275343,59,Female,Kolkata,111,6616,377,684,31,Silver,0
275344,27,Male,Mumbai,1,9979,199,85,38,Silver,0
275345,66,Male,Delhi,69,6669,333,365,24,Basic,0
275346,33,Female,Chennai,49,5189,317,241,5,Platinum,0
275347,27,Female,Bangalore,49,499,84,295,17,Silver,1
275348,55,Male,Pune,95,3564,435,624,28,Gold,0
275349,50,Male,Hyderabad,19,9417,199,78,23,Silver,1
275350,22,Male,Kolkata,55,8355,202,297,28,Silver,1
275351,29,Female,Bangalore,66,3162,127,660,16,Silver,1
275352,25,Male,Bangalore,50,2586,4,142,34,Basic,0
275353,23,Female,Kolkata,119,2410,234,513,41,Silver,1
275354,40,Female,Bangalore,27,458,441,370,30,Basic,0
275355,65,Female,Mumbai,13,1180,448,26,49,Silver,1
275356,59,Male,Mumbai,87,3957,95,468,0,Silver,0
275357,20,Female,Hyderabad,74,5862,388,490,30,Basic,1
275358,55,Female,Pune,92,2404,479,235,14,Silver,0
275359,46,Female,Pune,10,4113,144,539,5,Basic,0
275360,51,Male,Delhi,89,1273,362,455,23,Basic,1
275361,21,Female,Pune,109,786,391,478,2,Silver,1
275362,24,Female,Pune,64,3032,325,414,48,Basic,1
275363,38,Female,Mumbai,51,1590,198,323,1,Gold,1
275364,61,Male,Hyderabad,102,6893,2,65,1,Basic,0
275365,27,Female,Delhi,4,4668,126,86,41,Basic,0
275366,49,Male,Mumbai,51,350,181,26,42,Platinum,1
275367,42,Male,Pune,64,5444,312,285,41,Basic,1
275368,30,Female,Pune,11,8948,479,337,26,Gold,1
275369,38,Female,Pune,8,5328,378,195,42,Silver,0
275370,36,Male,Hyderabad,87,9588,354,638,10,Gold,1
275371,25,Male,Mumbai,93,3690,92,446,41,Gold,0
275372,66,Female,Bangalore,67,7030,497,130,44,Silver,0
275373,57,Male,Chennai,114,5805,389,269,13,Basic,0
275374,67,Female,Mumbai,68,6640,43,340,38,Basic,0
275375,37,Female,Chennai,40,1232,167,151,10,Basic,0
275376,25,Female,Chennai,17,7698,141,557,13,Basic,0
275377,33,Male,Chennai,110,7834,146,294,24,Silver,0
275378,65,Female,Delhi,39,2641,267,521,9,Basic,0
275379,45,Female,Delhi,58,7773,482,167,2,Basic,0
275380,27,Female,Delhi,106,1245,65,327,46,Basic,0
275381,62,Male,Kolkata,8,9578,96,640,1,Platinum,1
275382,38,Male,Hyderabad,1,4528,188,670,17,Basic,0
275383,54,Female,Mumbai,48,6946,109,457,14,Silver,1
275384,61,Male,Pune,86,5974,363,688,36,Platinum,0
275385,32,Male,Kolkata,23,2693,43,334,6,Silver,0
275386,23,Female,Mumbai,94,7070,108,607,32,Gold,1
275387,58,Male,Hyderabad,71,7641,244,254,9,Basic,0
275388,52,Male,Pune,36,9239,118,393,30,Basic,0
275389,38,Male,Delhi,91,5759,16,632,17,Platinum,1
275390,34,Male,Delhi,75,2220,165,430,28,Platinum,0
275391,43,Male,Hyderabad,3,2025,221,348,47,Gold,0
275392,27,Female,Chennai,60,1057,113,64,28,Silver,0
275393,51,Male,Kolkata,14,7020,67,34,32,Silver,1
275394,24,Male,Kolkata,15,6359,223,90,49,Silver,1
275395,49,Female,Hyderabad,45,3125,120,120,29,Platinum,0
275396,21,Female,Chennai,15,9494,445,412,38,Silver,0
275397,27,Female,Pune,33,5629,171,532,47,Silver,1
275398,56,Female,Mumbai,48,9829,358,111,29,Basic,0
275399,61,Female,Delhi,78,9976,172,553,10,Basic,0
275400,32,Male,Mumbai,98,7500,264,198,14,Gold,0
275401,65,Female,Delhi,50,497,294,100,22,Basic,0
275402,52,Male,Bangalore,96,622,15,296,39,Basic,1
275403,50,Male,Delhi,52,2529,101,557,44,Gold,1
275404,42,Female,Bangalore,75,5164,300,294,18,Silver,1
275405,64,Male,Mumbai,53,7461,428,71,11,Silver,0
275406,64,Male,Chennai,72,8888,69,90,33,Platinum,0
275407,28,Female,Bangalore,85,8686,135,86,44,Basic,0
275408,51,Female,Mumbai,30,2090,133,582,15,Silver,0
275409,53,Female,Chennai,96,7624,321,327,15,Gold,0
275410,34,Male,Chennai,90,5759,198,100,17,Basic,1
275411,29,Female,Mumbai,69,8842,113,129,21,Platinum,0
275412,33,Male,Bangalore,25,6369,18,186,3,Gold,0
275413,50,Male,Chennai,79,6874,96,107,31,Gold,0
275414,43,Female,Chennai,10,593,168,521,13,Silver,1
275415,27,Male,Kolkata,10,2061,470,66,24,Silver,0
275416,30,Female,Delhi,103,2937,35,426,43,Basic,0
275417,35,Female,Chennai,119,4886,452,354,23,Gold,0
275418,38,Male,Bangalore,64,4830,416,194,18,Silver,1
275419,64,Female,Hyderabad,102,1598,289,652,17,Silver,0
275420,59,Female,Hyderabad,64,9023,143,397,33,Silver,1
275421,40,Female,Bangalore,76,2752,298,179,24,Basic,0
275422,64,Female,Hyderabad,97,6373,239,207,15,Silver,1
275423,40,Male,Pune,60,2980,145,454,30,Basic,0
275424,53,Male,Kolkata,23,9256,444,29,7,Basic,1
275425,22,Male,Mumbai,117,7298,171,148,2,Gold,0
275426,56,Male,Bangalore,95,3705,498,301,18,Basic,1
275427,62,Male,Pune,65,4113,346,656,28,Gold,0
275428,32,Female,Hyderabad,106,7309,216,412,16,Basic,0
275429,41,Female,Kolkata,76,5040,369,541,11,Platinum,0
275430,29,Female,Kolkata,41,3422,11,205,28,Gold,0
275431,36,Male,Bangalore,6,8913,295,689,32,Platinum,0
275432,50,Male,Pune,110,766,197,542,10,Silver,0
275433,42,Male,Kolkata,80,2182,262,126,21,Basic,0
275434,67,Male,Chennai,104,5779,46,356,40,Silver,1
275435,55,Female,Bangalore,94,2248,234,218,17,Basic,0
275436,30,Female,Hyderabad,16,3104,403,126,24,Gold,0
275437,41,Male,Kolkata,83,5165,471,677,32,Basic,0
275438,56,Male,Delhi,98,7449,307,315,9,Basic,0
275439,20,Female,Pune,88,4808,475,156,10,Basic,0
275440,29,Female,Bangalore,2,4523,389,677,28,Basic,0
275441,54,Male,Pune,49,9171,220,518,6,Basic,0
275442,19,Female,Hyderabad,6,5899,499,4,0,Platinum,0
275443,37,Male,Hyderabad,47,919,468,84,35,Gold,1
275444,57,Male,Kolkata,95,1534,253,105,21,Basic,0
275445,51,Male,Kolkata,113,7567,149,635,3,Gold,0
275446,39,Female,Pune,32,9846,125,534,6,Gold,0
275447,32,Male,Pune,25,912,205,175,46,Gold,0
275448,50,Male,Kolkata,106,5021,14,14,19,Platinum,1
275449,19,Male,Chennai,107,3483,490,76,2,Silver,0
275450,52,Male,Bangalore,20,5352,32,350,45,Basic,1
275451,51,Male,Pune,115,9642,456,146,11,Gold,0
275452,44,Female,Bangalore,71,9682,78,534,3,Basic,0
275453,48,Male,Mumbai,37,7633,272,200,41,Basic,1
275454,30,Male,Hyderabad,3,3227,229,49,28,Platinum,0
275455,47,Female,Chennai,70,3673,422,122,23,Silver,0
275456,43,Male,Bangalore,118,5679,160,530,0,Basic,0
275457,41,Female,Kolkata,94,4922,414,557,30,Gold,0
275458,18,Male,Delhi,8,8516,484,358,2,Silver,0
275459,68,Male,Chennai,95,6713,148,406,31,Basic,1
275460,55,Female,Chennai,62,3458,7,8,25,Gold,0
275461,55,Male,Bangalore,62,8699,137,693,38,Basic,0
275462,56,Male,Hyderabad,77,9037,127,636,13,Basic,0
275463,39,Female,Kolkata,78,7224,269,438,42,Silver,1
275464,27,Female,Bangalore,84,7757,113,54,22,Basic,0
275465,63,Male,Pune,20,6779,16,456,33,Platinum,1
275466,44,Male,Pune,62,1637,287,532,31,Gold,0
275467,59,Female,Delhi,46,6524,276,530,13,Basic,0
275468,19,Female,Pune,91,5950,192,430,12,Basic,1
275469,36,Female,Bangalore,21,4045,351,540,44,Basic,0
275470,67,Male,Bangalore,58,2259,225,417,44,Basic,1
275471,69,Female,Hyderabad,70,907,231,495,30,Basic,0
275472,28,Female,Hyderabad,10,8986,160,253,21,Basic,0
275473,64,Male,Delhi,96,4406,52,465,9,Silver,1
275474,31,Male,Mumbai,88,2801,297,321,28,Basic,1
275475,64,Male,Delhi,36,4716,439,506,16,Basic,1
275476,50,Male,Kolkata,112,953,92,320,29,Basic,0
275477,61,Male,Chennai,107,3647,98,198,36,Basic,0
275478,58,Male,Hyderabad,9,1965,170,704,24,Basic,0
275479,35,Female,Bangalore,109,531,455,341,8,Silver,0
275480,46,Female,Pune,102,784,333,447,1,Silver,0
275481,66,Male,Pune,27,7003,361,438,43,Gold,0
275482,47,Male,Mumbai,104,5106,386,167,28,Gold,0
275483,20,Male,Bangalore,46,4074,21,480,16,Basic,0
275484,49,Female,Kolkata,17,6711,253,323,36,Basic,0
275485,32,Female,Hyderabad,61,1947,306,327,47,Basic,1
275486,66,Male,Chennai,14,6325,79,353,17,Basic,0
275487,40,Male,Mumbai,96,2682,221,115,0,Silver,0
275488,51,Female,Chennai,110,4252,97,92,28,Basic,0
275489,63,Female,Mumbai,32,9972,320,89,38,Basic,0
275490,58,Male,Mumbai,76,4159,264,576,16,Silver,0
275491,33,Female,Delhi,5,6903,126,262,10,Silver,0
275492,67,Female,Mumbai,8,6129,172,50,18,Gold,0
275493,57,Female,Hyderabad,113,4679,445,314,14,Basic,1
275494,23,Male,Bangalore,23,9410,249,727,20,Gold,0
275495,33,Female,Mumbai,8,5129,303,710,26,Gold,0
275496,63,Male,Bangalore,4,344,498,438,36,Silver,0
275497,55,Male,Bangalore,18,1557,448,612,25,Silver,1
275498,37,Male,Kolkata,5,7755,375,21,3,Basic,0
275499,66,Female,Pune,96,1395,11,459,28,Basic,0
275500,45,Female,Hyderabad,15,1575,96,36,46,Silver,0
275501,43,Female,Hyderabad,85,2093,206,419,9,Gold,0
275502,56,Female,Pune,53,1829,227,409,44,Basic,1
275503,65,Male,Kolkata,98,3296,439,486,21,Basic,0
275504,23,Male,Pune,82,7782,365,23,20,Gold,0
275505,62,Female,Hyderabad,108,6758,235,377,19,Gold,0
275506,67,Male,Hyderabad,113,1251,53,360,12,Basic,0
275507,33,Female,Hyderabad,75,2882,160,448,21,Platinum,0
275508,50,Female,Hyderabad,74,431,32,505,19,Platinum,0
275509,29,Male,Pune,11,2967,43,4,13,Silver,0
275510,31,Female,Bangalore,29,9959,443,617,18,Silver,0
275511,56,Female,Kolkata,69,8392,419,466,33,Silver,0
275512,69,Female,Mumbai,81,911,211,615,8,Silver,0
275513,19,Male,Pune,80,4802,316,291,16,Basic,1
275514,30,Male,Bangalore,2,6718,230,507,23,Gold,1
275515,61,Female,Kolkata,115,2604,28,100,43,Basic,1
275516,36,Male,Hyderabad,86,4183,414,156,21,Gold,1
275517,51,Male,Chennai,38,297,406,611,1,Basic,0
275518,26,Female,Pune,84,4327,91,232,40,Basic,0
275519,48,Male,Hyderabad,86,9964,226,366,49,Silver,1
275520,32,Female,Kolkata,114,6389,405,439,42,Basic,0
275521,21,Male,Delhi,100,9976,220,421,6,Silver,1
275522,64,Male,Pune,26,8514,375,605,20,Silver,1
275523,63,Male,Kolkata,81,3575,216,24,27,Basic,1
275524,49,Male,Mumbai,46,1898,433,705,13,Silver,0
275525,34,Male,Hyderabad,101,4452,251,297,30,Platinum,0
275526,22,Female,Kolkata,8,8414,124,383,20,Basic,0
275527,62,Female,Chennai,93,9097,285,379,0,Basic,0
275528,56,Male,Mumbai,24,1322,471,215,17,Silver,0
275529,50,Female,Chennai,74,8350,432,664,44,Basic,1
275530,45,Female,Pune,47,5263,280,551,24,Basic,0
275531,30,Male,Pune,59,907,1,521,15,Basic,1
275532,21,Female,Hyderabad,96,2876,402,117,43,Basic,0
275533,45,Male,Delhi,47,4043,422,686,29,Basic,0
275534,30,Male,Kolkata,109,9256,10,581,45,Silver,1
275535,45,Female,Pune,97,2542,114,242,21,Silver,0
275536,62,Male,Pune,32,2161,262,356,28,Gold,1
275537,52,Female,Hyderabad,82,9329,203,524,18,Silver,0
275538,57,Female,Chennai,117,1098,247,53,31,Basic,0
275539,41,Female,Hyderabad,73,9120,419,662,42,Platinum,1
275540,26,Female,Mumbai,80,8065,107,272,30,Gold,1
275541,24,Male,Hyderabad,78,1981,216,209,36,Silver,0
275542,54,Female,Pune,115,4977,292,680,5,Gold,0
275543,53,Male,Bangalore,16,5501,179,466,26,Basic,1
275544,39,Female,Hyderabad,29,7350,27,438,34,Platinum,0
275545,20,Female,Bangalore,113,4404,32,155,8,Silver,0
275546,25,Male,Pune,42,2483,335,607,18,Gold,0
275547,21,Male,Mumbai,38,3556,429,385,8,Silver,0
275548,60,Female,Pune,106,8365,439,583,6,Silver,0
275549,59,Female,Delhi,74,1736,118,279,43,Silver,0
275550,19,Male,Delhi,65,5654,92,425,33,Gold,1
275551,63,Female,Bangalore,24,9871,33,421,5,Basic,0
275552,57,Male,Mumbai,48,4854,63,10,16,Silver,1
275553,23,Male,Bangalore,77,3967,459,2,49,Basic,0
275554,39,Female,Hyderabad,103,395,79,241,0,Silver,1
275555,20,Male,Pune,116,1911,172,649,16,Gold,0
275556,34,Female,Bangalore,46,9567,267,718,38,Basic,0
275557,27,Female,Hyderabad,44,8107,122,529,13,Gold,0
275558,41,Female,Pune,80,9752,375,1,21,Basic,0
275559,64,Female,Bangalore,52,2426,304,61,34,Silver,0
275560,57,Male,Bangalore,3,1759,207,47,0,Basic,0
275561,56,Male,Hyderabad,89,9323,430,136,1,Basic,0
275562,45,Male,Delhi,87,2182,427,318,0,Basic,0
275563,56,Female,Delhi,106,1689,183,561,35,Silver,1
275564,62,Female,Delhi,46,6897,390,701,30,Silver,1
275565,47,Female,Hyderabad,98,4757,226,73,18,Basic,0
275566,45,Male,Kolkata,111,6701,213,257,26,Silver,0
275567,21,Female,Hyderabad,17,5519,203,642,38,Basic,0
275568,35,Male,Delhi,45,2115,127,28,30,Basic,1
275569,56,Male,Kolkata,113,5138,30,403,32,Basic,0
275570,20,Male,Delhi,30,3191,497,651,8,Silver,1
275571,63,Female,Bangalore,105,3806,16,680,44,Basic,0
275572,18,Female,Delhi,32,6127,45,22,27,Basic,0
275573,50,Male,Kolkata,66,3545,121,460,20,Silver,0
275574,33,Male,Chennai,100,7086,343,663,47,Gold,1
275575,63,Female,Pune,84,9132,286,125,2,Basic,0
275576,47,Male,Hyderabad,35,7434,66,223,12,Basic,0
275577,57,Female,Delhi,103,256,399,332,22,Basic,1
275578,50,Female,Bangalore,80,7327,334,121,23,Silver,0
275579,53,Male,Mumbai,7,9021,324,542,10,Basic,0
275580,48,Female,Chennai,91,8914,115,7,3,Silver,0
275581,53,Male,Bangalore,30,1538,383,440,32,Silver,1
275582,53,Male,Delhi,8,7106,442,166,34,Basic,0
275583,64,Male,Bangalore,18,7559,333,169,14,Basic,0
275584,65,Female,Kolkata,15,764,160,501,20,Basic,1
275585,27,Male,Kolkata,59,510,40,727,44,Silver,0
275586,39,Female,Bangalore,66,1502,390,572,3,Basic,0
275587,45,Female,Chennai,93,9808,375,519,29,Platinum,1
275588,53,Female,Pune,110,4883,265,551,27,Gold,0
275589,49,Male,Kolkata,60,7496,279,319,9,Basic,1
275590,63,Female,Hyderabad,111,3989,263,493,42,Platinum,1
275591,30,Female,Pune,118,5907,270,355,27,Basic,0
275592,51,Male,Delhi,18,6125,131,289,44,Gold,1
275593,18,Male,Delhi,108,6099,134,232,39,Silver,1
275594,33,Male,Bangalore,23,5082,341,464,49,Silver,1
275595,44,Female,Pune,60,2560,306,211,33,Basic,0
275596,39,Male,Chennai,21,4704,206,201,5,Basic,0
275597,48,Male,Kolkata,67,4061,465,643,10,Silver,0
275598,65,Male,Kolkata,62,8118,379,107,32,Platinum,1
275599,46,Male,Delhi,41,4989,417,149,19,Platinum,1
275600,39,Female,Pune,115,361,151,91,29,Silver,0
275601,24,Male,Pune,109,4942,461,231,38,Platinum,0
275602,57,Male,Hyderabad,90,5231,190,449,6,Gold,0
275603,21,Male,Delhi,68,2217,263,206,29,Basic,1
275604,31,Male,Hyderabad,68,3333,160,50,46,Silver,0
275605,60,Female,Chennai,64,1609,432,428,4,Gold,0
275606,34,Female,Kolkata,107,4785,162,682,21,Silver,1
275607,18,Male,Kolkata,32,9876,260,285,16,Gold,0
275608,66,Male,Kolkata,69,3561,224,195,15,Silver,0
275609,19,Male,Hyderabad,35,8368,101,147,2,Basic,0
275610,35,Male,Mumbai,99,2700,279,570,35,Basic,1
275611,20,Male,Pune,115,5234,316,201,45,Silver,1
275612,38,Male,Mumbai,48,9025,215,391,10,Platinum,0
275613,30,Female,Bangalore,99,1667,232,380,11,Silver,1
275614,66,Female,Mumbai,32,2658,228,663,14,Silver,0
275615,64,Female,Kolkata,108,5054,271,354,20,Silver,0
275616,44,Male,Kolkata,46,6134,347,92,30,Silver,0
275617,20,Female,Delhi,91,7352,292,232,33,Silver,0
275618,22,Male,Chennai,60,7495,135,522,10,Basic,1
275619,54,Female,Pune,92,7034,196,240,18,Platinum,0
275620,55,Female,Bangalore,97,5364,460,324,24,Basic,0
275621,65,Male,Hyderabad,74,7261,489,680,7,Silver,1
275622,19,Male,Chennai,45,3998,340,717,4,Gold,0
275623,47,Male,Chennai,69,6446,368,34,38,Basic,1
275624,23,Male,Mumbai,77,8377,77,262,11,Gold,0
275625,44,Male,Delhi,6,8148,124,275,2,Basic,1
275626,30,Female,Chennai,39,8422,323,51,12,Basic,0
275627,22,Male,Kolkata,58,7668,216,708,46,Basic,1
275628,69,Female,Pune,112,2861,398,86,21,Silver,1
275629,42,Male,Kolkata,57,7073,91,627,13,Silver,0
275630,44,Male,Bangalore,89,4081,324,687,32,Silver,0
275631,33,Female,Chennai,69,3010,218,75,23,Silver,0
275632,65,Female,Hyderabad,70,8235,15,613,26,Basic,0
275633,24,Male,Bangalore,81,9809,342,199,2,Silver,1
275634,69,Female,Hyderabad,2,3449,252,657,23,Silver,1
275635,60,Female,Delhi,47,3291,225,119,15,Gold,0
275636,20,Male,Chennai,20,1051,46,93,15,Basic,0
275637,32,Female,Delhi,48,2371,396,297,34,Basic,1
275638,34,Male,Pune,28,4959,181,369,28,Basic,0
275639,20,Male,Bangalore,35,720,430,498,47,Platinum,1
275640,19,Female,Hyderabad,59,8754,121,652,25,Silver,0
275641,63,Female,Pune,116,6473,319,46,5,Basic,0
275642,22,Female,Mumbai,27,7171,107,658,40,Silver,1
275643,41,Female,Hyderabad,62,5687,49,352,7,Silver,0
275644,48,Female,Bangalore,22,5005,173,341,23,Gold,0
275645,53,Female,Hyderabad,111,9543,453,92,19,Basic,0
275646,61,Male,Mumbai,18,3899,386,678,5,Silver,1
275647,24,Female,Delhi,59,3644,360,52,27,Silver,1
275648,42,Female,Pune,58,2398,168,304,29,Silver,1
275649,60,Female,Hyderabad,20,5874,324,682,13,Silver,1
275650,37,Female,Chennai,40,8840,191,271,38,Gold,1
275651,42,Female,Pune,41,533,16,73,20,Silver,0
275652,19,Male,Hyderabad,25,6039,430,71,5,Basic,0
275653,19,Female,Kolkata,50,4339,313,421,38,Basic,1
275654,27,Female,Pune,23,2991,274,651,7,Gold,0
275655,67,Male,Kolkata,112,8195,342,607,28,Gold,0
275656,66,Male,Bangalore,8,335,75,174,14,Basic,0
275657,23,Male,Mumbai,19,4570,105,270,8,Silver,1
275658,28,Male,Chennai,63,6285,117,219,40,Gold,0
275659,66,Female,Kolkata,23,8194,404,540,33,Basic,1
275660,46,Female,Chennai,96,2743,339,721,47,Basic,1
275661,47,Male,Hyderabad,8,9684,265,428,7,Basic,1
275662,38,Male,Bangalore,4,3883,235,401,42,Basic,1
275663,44,Male,Pune,113,4949,116,250,20,Silver,0
275664,64,Male,Bangalore,14,9738,56,452,0,Gold,0
275665,59,Male,Mumbai,4,9499,269,22,47,Basic,0
275666,53,Male,Mumbai,97,2879,317,267,24,Gold,0
275667,62,Female,Mumbai,73,8342,350,339,0,Silver,0
275668,50,Male,Pune,104,2259,111,724,24,Gold,0
275669,64,Female,Mumbai,1,6774,281,723,36,Basic,1
275670,44,Female,Hyderabad,114,457,385,0,42,Gold,0
275671,54,Male,Mumbai,114,8703,488,399,17,Silver,0
275672,23,Male,Mumbai,38,7909,171,349,13,Basic,1
275673,56,Male,Hyderabad,64,9518,416,281,14,Silver,0
275674,25,Male,Delhi,21,2071,408,4,37,Platinum,0
275675,29,Male,Chennai,19,5399,211,3,38,Silver,1
275676,64,Male,Chennai,64,2420,12,626,28,Silver,0
275677,20,Male,Chennai,107,7046,374,356,8,Platinum,0
275678,26,Male,Delhi,27,5342,374,248,30,Basic,1
275679,60,Female,Hyderabad,22,6959,298,712,2,Silver,0
275680,69,Female,Pune,57,9527,57,348,2,Basic,0
275681,29,Female,Bangalore,70,1297,490,152,22,Basic,0
275682,57,Male,Kolkata,36,8199,173,617,45,Platinum,0
275683,63,Female,Delhi,46,389,234,293,11,Silver,0
275684,65,Male,Chennai,77,8380,488,673,29,Silver,1
275685,20,Female,Pune,55,470,302,125,49,Basic,0
275686,50,Female,Delhi,90,6947,378,343,30,Basic,0
275687,67,Male,Delhi,63,6092,14,719,38,Basic,1
275688,30,Male,Hyderabad,67,1803,73,649,40,Basic,1
275689,29,Male,Bangalore,94,6711,23,316,1,Gold,0
275690,54,Female,Mumbai,116,1227,377,443,10,Basic,0
275691,24,Female,Chennai,99,3398,53,655,14,Gold,0
275692,23,Female,Pune,53,3934,104,218,23,Silver,0
275693,58,Male,Mumbai,59,9027,23,727,45,Basic,1
275694,21,Male,Delhi,48,8504,420,479,1,Basic,0
275695,40,Female,Pune,3,2959,55,314,41,Basic,0
275696,21,Female,Pune,18,8691,262,213,27,Basic,0
275697,20,Male,Bangalore,29,5475,127,369,34,Silver,1
275698,55,Female,Hyderabad,103,8446,2,329,49,Basic,0
275699,44,Female,Pune,60,1516,374,371,17,Silver,1
275700,28,Male,Hyderabad,56,9632,87,600,45,Gold,0
275701,46,Female,Kolkata,89,6922,154,181,14,Basic,1
275702,46,Male,Delhi,31,6830,315,433,34,Gold,0
275703,54,Female,Delhi,118,1249,259,417,31,Silver,0
275704,60,Female,Bangalore,49,3637,23,230,43,Gold,1
275705,25,Female,Pune,1,4311,152,33,1,Silver,0
275706,49,Female,Kolkata,89,2502,234,335,11,Basic,0
275707,31,Female,Pune,30,663,448,204,46,Basic,0
275708,67,Male,Bangalore,86,8995,427,620,30,Basic,1
275709,37,Male,Chennai,103,7201,1,199,30,Basic,0
275710,41,Male,Delhi,113,4660,5,685,43,Gold,1
275711,46,Female,Delhi,69,382,88,237,45,Silver,0
275712,18,Female,Hyderabad,112,7708,53,555,40,Basic,0
275713,27,Female,Pune,49,5394,16,491,43,Silver,0
275714,36,Male,Mumbai,102,8908,211,299,24,Silver,1
275715,56,Male,Bangalore,117,2841,378,521,16,Basic,1
275716,62,Female,Bangalore,25,4924,120,115,41,Silver,1
275717,65,Male,Delhi,92,7761,433,413,26,Basic,0
275718,35,Female,Mumbai,74,6598,17,18,10,Silver,0
275719,55,Male,Kolkata,113,3794,128,683,10,Gold,1
275720,24,Female,Bangalore,87,1532,407,700,36,Basic,1
275721,41,Female,Chennai,61,2591,184,442,7,Silver,0
275722,39,Male,Kolkata,56,4020,101,256,11,Gold,0
275723,33,Male,Mumbai,84,427,368,34,49,Basic,0
275724,23,Male,Pune,63,1802,15,84,35,Silver,0
275725,60,Male,Delhi,13,5472,95,651,43,Gold,1
275726,24,Male,Bangalore,28,8406,9,480,31,Basic,1
275727,35,Female,Mumbai,80,7266,303,318,6,Basic,0
275728,52,Male,Kolkata,13,7314,27,708,31,Platinum,1
275729,66,Male,Pune,110,3235,49,558,27,Gold,1
275730,41,Female,Chennai,102,7644,60,464,11,Gold,0
275731,33,Male,Hyderabad,18,6847,471,93,16,Basic,1
275732,36,Female,Pune,60,3780,58,396,5,Basic,1
275733,36,Female,Chennai,33,7194,79,653,17,Basic,1
275734,60,Female,Mumbai,20,1284,84,101,47,Platinum,1
275735,18,Female,Hyderabad,49,4962,281,221,8,Silver,1
275736,39,Male,Bangalore,27,8673,435,343,26,Basic,0
275737,48,Male,Mumbai,49,5278,245,297,40,Gold,0
275738,31,Male,Chennai,106,5079,357,83,28,Basic,0
275739,47,Female,Kolkata,84,2310,97,394,15,Basic,0
275740,48,Female,Chennai,115,7562,14,331,14,Gold,0
275741,68,Female,Chennai,51,946,387,523,34,Basic,0
275742,49,Female,Bangalore,18,6555,185,14,6,Basic,0
275743,60,Female,Mumbai,60,9950,119,133,2,Gold,0
275744,69,Male,Kolkata,107,9664,416,583,2,Platinum,1
275745,34,Male,Bangalore,66,3748,334,268,33,Platinum,1
275746,45,Female,Bangalore,22,1608,259,519,39,Platinum,1
275747,51,Male,Mumbai,89,7421,194,394,37,Silver,0
275748,34,Male,Chennai,70,1908,222,317,29,Silver,0
275749,23,Male,Hyderabad,39,6399,212,587,47,Basic,0
275750,65,Female,Bangalore,51,6088,240,261,18,Gold,0
275751,46,Male,Kolkata,19,3210,279,283,10,Silver,0
275752,26,Female,Chennai,93,783,486,103,17,Gold,0
275753,48,Female,Kolkata,28,2090,203,4,44,Basic,1
275754,47,Female,Delhi,44,5126,35,728,17,Silver,1
275755,26,Female,Kolkata,78,512,81,656,42,Basic,1
275756,59,Female,Pune,78,2331,61,717,29,Gold,1
275757,27,Male,Hyderabad,25,4542,215,353,0,Basic,1
275758,55,Male,Bangalore,15,8348,443,370,45,Silver,0
275759,50,Female,Chennai,15,1145,335,472,34,Platinum,1
275760,20,Female,Mumbai,95,8211,125,645,16,Silver,0
275761,46,Male,Chennai,55,4086,398,71,4,Basic,1
275762,56,Male,Bangalore,89,5795,278,549,18,Platinum,0
275763,58,Female,Hyderabad,78,5729,455,250,26,Basic,0
275764,31,Male,Pune,79,333,465,397,28,Basic,0
275765,32,Female,Bangalore,69,2966,174,186,10,Basic,0
275766,68,Male,Hyderabad,54,5100,109,72,30,Silver,0
275767,27,Male,Delhi,27,1643,131,662,48,Basic,1
